2018-05-01 10:56:09.381347: step 0, loss = 7116.50 (0.7 examples/sec; 21.655 sec/batch)
2018-05-01 11:52:24.969039: step 630, loss = 30.07 (2.4 examples/sec; 6.618 sec/batch)
2018-05-01 11:53:17.274779: step 640, loss = 27.71 (3.2 examples/sec; 5.049 sec/batch)
2018-05-01 11:54:09.182693: step 650, loss = 30.08 (2.9 examples/sec; 5.476 sec/batch)
2018-05-01 11:54:57.877029: step 660, loss = 29.56 (3.2 examples/sec; 4.950 sec/batch)
2018-05-01 11:55:48.792302: step 670, loss = 29.95 (3.1 examples/sec; 5.220 sec/batch)
2018-05-01 11:56:39.732581: step 680, loss = 30.33 (3.0 examples/sec; 5.259 sec/batch)
2018-05-01 11:57:30.272483: step 690, loss = 34.00 (3.2 examples/sec; 5.054 sec/batch)
2018-05-01 11:58:20.603947: step 700, loss = 28.38 (3.1 examples/sec; 5.105 sec/batch)
2018-05-01 11:59:14.626646: step 710, loss = 31.66 (3.2 examples/sec; 4.953 sec/batch)
2018-05-01 12:00:05.409566: step 720, loss = 28.86 (3.2 examples/sec; 5.040 sec/batch)
2018-05-01 12:00:56.742657: step 730, loss = 29.93 (3.1 examples/sec; 5.203 sec/batch)
2018-05-01 12:01:47.669866: step 740, loss = 28.16 (3.1 examples/sec; 5.097 sec/batch)
2018-05-01 12:02:39.114668: step 750, loss = 29.16 (3.0 examples/sec; 5.391 sec/batch)
2018-05-01 12:03:30.115839: step 760, loss = 30.02 (3.1 examples/sec; 5.175 sec/batch)
2018-05-01 12:04:21.418346: step 770, loss = 28.17 (3.2 examples/sec; 5.021 sec/batch)
2018-05-01 12:05:09.880804: step 780, loss = 27.90 (3.2 examples/sec; 5.079 sec/batch)
2018-05-01 12:06:00.551889: step 790, loss = 27.05 (3.2 examples/sec; 5.007 sec/batch)
2018-05-01 12:06:51.483288: step 800, loss = 28.83 (3.1 examples/sec; 5.148 sec/batch)
2018-05-01 12:07:45.764684: step 810, loss = 29.80 (3.1 examples/sec; 5.159 sec/batch)
2018-05-01 12:08:37.123424: step 820, loss = 30.59 (3.0 examples/sec; 5.320 sec/batch)
2018-05-01 12:09:27.798182: step 830, loss = 30.32 (3.3 examples/sec; 4.878 sec/batch)
2018-05-01 12:10:19.181183: step 840, loss = 27.77 (3.2 examples/sec; 5.018 sec/batch)
2018-05-01 12:11:09.822492: step 850, loss = 27.90 (3.2 examples/sec; 5.024 sec/batch)
2018-05-01 12:12:00.873012: step 860, loss = 31.14 (3.1 examples/sec; 5.119 sec/batch)
2018-05-01 12:12:51.617245: step 870, loss = 28.82 (3.3 examples/sec; 4.914 sec/batch)
2018-05-01 12:13:42.029157: step 880, loss = 29.51 (3.1 examples/sec; 5.131 sec/batch)
2018-05-01 12:14:32.807340: step 890, loss = 31.17 (3.1 examples/sec; 5.125 sec/batch)
2018-05-01 12:15:20.662067: step 900, loss = 29.54 (3.9 examples/sec; 4.061 sec/batch)
2018-05-01 12:16:14.395438: step 910, loss = 29.39 (3.2 examples/sec; 4.948 sec/batch)
2018-05-01 12:17:04.929896: step 920, loss = 30.44 (3.2 examples/sec; 5.064 sec/batch)
2018-05-01 12:17:55.632910: step 930, loss = 29.14 (3.1 examples/sec; 5.094 sec/batch)
2018-05-01 12:18:46.324938: step 940, loss = 28.39 (3.1 examples/sec; 5.161 sec/batch)
2018-05-01 12:19:36.561678: step 950, loss = 31.75 (3.2 examples/sec; 4.953 sec/batch)
2018-05-01 12:20:27.287365: step 960, loss = 30.29 (3.2 examples/sec; 5.032 sec/batch)
2018-05-01 12:21:18.117850: step 970, loss = 31.83 (3.1 examples/sec; 5.118 sec/batch)
2018-05-01 12:22:09.145239: step 980, loss = 28.98 (3.1 examples/sec; 5.158 sec/batch)
2018-05-01 12:22:59.424086: step 990, loss = 28.23 (3.2 examples/sec; 5.016 sec/batch)
2018-05-01 12:23:50.384702: step 1000, loss = 29.57 (3.2 examples/sec; 5.071 sec/batch)
2018-05-01 12:24:43.974817: step 1010, loss = 30.28 (3.3 examples/sec; 4.782 sec/batch)
2018-05-01 12:25:31.768426: step 1020, loss = 29.45 (3.8 examples/sec; 4.217 sec/batch)
2018-05-01 12:26:22.636969: step 1030, loss = 28.61 (3.1 examples/sec; 5.147 sec/batch)
2018-05-01 12:27:13.125886: step 1040, loss = 28.63 (3.1 examples/sec; 5.210 sec/batch)
2018-05-01 12:28:03.921293: step 1050, loss = 31.07 (3.2 examples/sec; 5.071 sec/batch)
2018-05-01 12:28:55.140724: step 1060, loss = 28.95 (3.2 examples/sec; 5.040 sec/batch)
2018-05-01 12:29:45.726530: step 1070, loss = 29.42 (3.2 examples/sec; 5.032 sec/batch)
2018-05-01 12:30:35.463590: step 1080, loss = 28.96 (3.1 examples/sec; 5.096 sec/batch)
2018-05-01 12:31:25.923210: step 1090, loss = 28.08 (3.2 examples/sec; 4.972 sec/batch)
2018-05-01 12:32:17.138446: step 1100, loss = 30.30 (3.1 examples/sec; 5.229 sec/batch)
2018-05-01 12:33:11.279276: step 1110, loss = 29.68 (3.2 examples/sec; 5.036 sec/batch)
2018-05-01 12:34:02.029615: step 1120, loss = 29.74 (3.0 examples/sec; 5.307 sec/batch)
2018-05-01 12:34:52.645489: step 1130, loss = 27.05 (3.2 examples/sec; 4.961 sec/batch)
2018-05-01 12:35:40.479502: step 1140, loss = 28.29 (4.0 examples/sec; 4.006 sec/batch)
2018-05-01 12:36:30.732503: step 1150, loss = 29.28 (3.2 examples/sec; 5.047 sec/batch)
2018-05-01 13:35:57.111382: step 0, loss = 8126.33 (0.7 examples/sec; 21.528 sec/batch)
2018-05-01 13:36:55.761512: step 10, loss = 181.51 (3.0 examples/sec; 5.301 sec/batch)
2018-05-01 13:37:47.560076: step 20, loss = 65.83 (3.1 examples/sec; 5.141 sec/batch)
2018-05-01 13:38:39.162631: step 30, loss = 46.84 (3.1 examples/sec; 5.225 sec/batch)
2018-05-01 13:39:30.076312: step 40, loss = 37.90 (3.2 examples/sec; 4.932 sec/batch)
2018-05-01 13:40:21.778700: step 50, loss = 34.66 (3.1 examples/sec; 5.113 sec/batch)
2018-05-01 13:41:13.005284: step 60, loss = 34.32 (3.1 examples/sec; 5.128 sec/batch)
2018-05-01 13:42:01.584912: step 70, loss = 34.90 (3.1 examples/sec; 5.087 sec/batch)
2018-05-01 13:42:53.099458: step 80, loss = 34.55 (3.1 examples/sec; 5.139 sec/batch)
2018-05-01 13:43:44.564305: step 90, loss = 32.14 (3.1 examples/sec; 5.204 sec/batch)
2018-05-01 13:44:36.146645: step 100, loss = 30.96 (3.1 examples/sec; 5.097 sec/batch)
2018-05-01 13:45:31.490471: step 110, loss = 31.90 (3.1 examples/sec; 5.141 sec/batch)
2018-05-01 13:46:22.686991: step 120, loss = 31.20 (3.1 examples/sec; 5.110 sec/batch)
2018-05-01 13:47:14.576417: step 130, loss = 32.39 (3.1 examples/sec; 5.104 sec/batch)
2018-05-01 13:48:06.139203: step 140, loss = 29.31 (3.1 examples/sec; 5.088 sec/batch)
2018-05-01 13:48:58.019226: step 150, loss = 31.00 (3.1 examples/sec; 5.199 sec/batch)
2018-05-01 13:49:49.391557: step 160, loss = 28.39 (3.2 examples/sec; 5.001 sec/batch)
2018-05-01 13:50:40.666929: step 170, loss = 30.87 (3.1 examples/sec; 5.219 sec/batch)
2018-05-01 13:51:31.455700: step 180, loss = 30.68 (3.1 examples/sec; 5.157 sec/batch)
2018-05-01 13:52:20.273817: step 190, loss = 29.65 (3.1 examples/sec; 5.238 sec/batch)
2018-05-01 13:53:11.799578: step 200, loss = 30.66 (3.1 examples/sec; 5.150 sec/batch)
2018-05-01 13:54:06.376784: step 210, loss = 26.68 (3.2 examples/sec; 4.942 sec/batch)
2018-05-01 13:54:58.127450: step 220, loss = 28.02 (3.1 examples/sec; 5.102 sec/batch)
2018-05-01 13:55:49.188981: step 230, loss = 29.38 (3.2 examples/sec; 5.016 sec/batch)
2018-05-01 13:56:40.620011: step 240, loss = 29.97 (3.1 examples/sec; 5.095 sec/batch)
2018-05-01 13:57:32.004529: step 250, loss = 30.79 (3.1 examples/sec; 5.152 sec/batch)
2018-05-01 13:58:23.129015: step 260, loss = 31.83 (3.1 examples/sec; 5.173 sec/batch)
2018-05-01 13:59:14.787523: step 270, loss = 32.76 (3.2 examples/sec; 5.079 sec/batch)
2018-05-01 14:00:06.026287: step 280, loss = 32.84 (3.1 examples/sec; 5.103 sec/batch)
2018-05-01 14:00:57.590063: step 290, loss = 29.92 (3.1 examples/sec; 5.140 sec/batch)
2018-05-01 14:01:49.399888: step 300, loss = 28.61 (3.1 examples/sec; 5.084 sec/batch)
2018-05-01 14:02:42.752543: step 310, loss = 31.87 (3.0 examples/sec; 5.261 sec/batch)
2018-05-01 14:03:34.499367: step 320, loss = 31.50 (3.1 examples/sec; 5.175 sec/batch)
2018-05-01 14:04:25.681774: step 330, loss = 29.81 (3.1 examples/sec; 5.223 sec/batch)
2018-05-01 14:05:17.315956: step 340, loss = 29.62 (3.2 examples/sec; 5.055 sec/batch)
2018-05-01 14:06:09.350842: step 350, loss = 30.01 (3.1 examples/sec; 5.084 sec/batch)
2018-05-01 14:07:00.333924: step 360, loss = 29.57 (3.1 examples/sec; 5.107 sec/batch)
2018-05-01 14:07:52.371228: step 370, loss = 29.59 (3.1 examples/sec; 5.176 sec/batch)
2018-05-01 14:08:44.293663: step 380, loss = 30.58 (3.0 examples/sec; 5.342 sec/batch)
2018-05-01 14:09:36.017597: step 390, loss = 28.21 (3.1 examples/sec; 5.189 sec/batch)
2018-05-01 14:10:27.279242: step 400, loss = 28.58 (3.2 examples/sec; 5.009 sec/batch)
2018-05-01 14:11:22.112244: step 410, loss = 28.20 (3.2 examples/sec; 5.055 sec/batch)
2018-05-01 14:12:10.455996: step 420, loss = 28.39 (4.0 examples/sec; 3.988 sec/batch)
2018-05-01 14:13:01.307931: step 430, loss = 29.02 (3.2 examples/sec; 5.020 sec/batch)
2018-05-01 14:13:51.719974: step 440, loss = 29.97 (3.2 examples/sec; 5.071 sec/batch)
2018-05-01 14:14:42.667065: step 450, loss = 30.56 (3.1 examples/sec; 5.111 sec/batch)
2018-05-01 14:15:33.627440: step 460, loss = 31.03 (3.0 examples/sec; 5.264 sec/batch)
2018-05-01 14:16:24.591543: step 470, loss = 28.36 (3.2 examples/sec; 5.002 sec/batch)
2018-05-01 14:17:15.813279: step 480, loss = 30.20 (3.3 examples/sec; 4.918 sec/batch)
2018-05-01 14:18:06.657874: step 490, loss = 29.00 (3.1 examples/sec; 5.115 sec/batch)
2018-05-01 14:18:57.414522: step 500, loss = 29.26 (3.2 examples/sec; 4.998 sec/batch)
2018-05-01 14:19:51.670847: step 510, loss = 29.92 (3.1 examples/sec; 5.149 sec/batch)
2018-05-01 14:20:42.869276: step 520, loss = 32.34 (3.2 examples/sec; 5.002 sec/batch)
2018-05-01 14:21:33.823986: step 530, loss = 30.67 (3.1 examples/sec; 5.095 sec/batch)
2018-05-01 14:22:22.795568: step 540, loss = 30.92 (4.0 examples/sec; 3.976 sec/batch)
2018-05-01 14:23:13.578908: step 550, loss = 29.70 (3.0 examples/sec; 5.261 sec/batch)
2018-05-01 14:24:03.561551: step 560, loss = 29.34 (3.2 examples/sec; 5.026 sec/batch)
2018-05-01 14:24:54.587259: step 570, loss = 28.60 (3.1 examples/sec; 5.145 sec/batch)
2018-05-01 14:25:45.402886: step 580, loss = 29.14 (3.1 examples/sec; 5.160 sec/batch)
2018-05-01 14:26:36.555105: step 590, loss = 30.90 (3.2 examples/sec; 4.977 sec/batch)
2018-05-01 14:27:27.525310: step 600, loss = 28.19 (3.2 examples/sec; 4.930 sec/batch)
2018-05-01 14:28:21.708320: step 610, loss = 31.10 (3.2 examples/sec; 5.065 sec/batch)
2018-05-01 14:29:12.815738: step 620, loss = 27.47 (3.2 examples/sec; 5.026 sec/batch)
2018-05-01 14:30:03.482403: step 630, loss = 30.07 (3.2 examples/sec; 5.034 sec/batch)
2018-05-01 14:30:54.887015: step 640, loss = 30.22 (3.1 examples/sec; 5.187 sec/batch)
2018-05-01 14:31:46.351419: step 650, loss = 28.39 (3.1 examples/sec; 5.176 sec/batch)
2018-05-01 14:32:34.164052: step 660, loss = 28.55 (4.1 examples/sec; 3.891 sec/batch)
2018-05-01 14:33:24.322320: step 670, loss = 28.23 (3.3 examples/sec; 4.920 sec/batch)
2018-05-01 14:34:15.040036: step 680, loss = 29.92 (3.1 examples/sec; 5.106 sec/batch)
2018-05-01 14:35:06.073681: step 690, loss = 27.60 (3.1 examples/sec; 5.155 sec/batch)
2018-05-01 14:35:56.732116: step 700, loss = 28.48 (3.1 examples/sec; 5.155 sec/batch)
2018-05-01 14:36:49.876292: step 710, loss = 26.51 (3.2 examples/sec; 4.974 sec/batch)
2018-05-01 14:37:40.906085: step 720, loss = 28.66 (3.1 examples/sec; 5.183 sec/batch)
2018-05-01 14:38:31.272631: step 730, loss = 28.35 (3.2 examples/sec; 5.027 sec/batch)
2018-05-01 14:39:22.316417: step 740, loss = 30.63 (3.0 examples/sec; 5.249 sec/batch)
2018-05-01 14:40:12.830348: step 750, loss = 30.14 (3.1 examples/sec; 5.124 sec/batch)
2018-05-01 14:41:02.913003: step 760, loss = 28.74 (3.3 examples/sec; 4.883 sec/batch)
2018-05-01 14:41:53.505139: step 770, loss = 28.42 (3.0 examples/sec; 5.350 sec/batch)
2018-05-01 14:42:44.644651: step 780, loss = 30.31 (3.2 examples/sec; 4.949 sec/batch)
2018-05-01 14:43:33.167282: step 790, loss = 29.06 (3.2 examples/sec; 5.066 sec/batch)
2018-05-01 14:44:24.170940: step 800, loss = 27.13 (3.2 examples/sec; 5.034 sec/batch)
2018-05-01 14:45:18.771506: step 810, loss = 28.95 (3.0 examples/sec; 5.331 sec/batch)
2018-05-01 14:46:09.854065: step 820, loss = 30.70 (3.1 examples/sec; 5.110 sec/batch)
2018-05-01 14:47:00.673795: step 830, loss = 28.67 (3.0 examples/sec; 5.322 sec/batch)
2018-05-01 14:47:51.827755: step 840, loss = 26.99 (3.0 examples/sec; 5.304 sec/batch)
2018-05-01 14:48:42.781254: step 850, loss = 30.72 (3.1 examples/sec; 5.105 sec/batch)
2018-05-01 14:49:33.511957: step 860, loss = 28.68 (3.1 examples/sec; 5.199 sec/batch)
2018-05-01 14:50:24.086572: step 870, loss = 31.83 (3.2 examples/sec; 4.959 sec/batch)
2018-05-01 14:51:14.761543: step 880, loss = 27.84 (3.2 examples/sec; 5.037 sec/batch)
2018-05-01 14:52:05.460577: step 890, loss = 28.86 (3.2 examples/sec; 5.007 sec/batch)
2018-05-01 14:52:55.885610: step 900, loss = 26.95 (3.2 examples/sec; 5.040 sec/batch)
2018-05-01 14:53:49.170894: step 910, loss = 31.31 (3.1 examples/sec; 5.099 sec/batch)
2018-05-01 14:54:40.179227: step 920, loss = 27.91 (3.2 examples/sec; 5.030 sec/batch)
2018-05-01 14:55:30.815342: step 930, loss = 28.40 (3.1 examples/sec; 5.159 sec/batch)
2018-05-01 14:56:21.970950: step 940, loss = 29.79 (3.2 examples/sec; 5.056 sec/batch)
2018-05-01 14:57:13.079517: step 950, loss = 29.03 (3.1 examples/sec; 5.100 sec/batch)
2018-05-01 14:58:03.881928: step 960, loss = 28.75 (3.1 examples/sec; 5.157 sec/batch)
2018-05-01 14:58:54.518150: step 970, loss = 26.95 (3.2 examples/sec; 5.054 sec/batch)
2018-05-01 14:59:45.096882: step 980, loss = 29.29 (3.2 examples/sec; 5.062 sec/batch)
2018-05-01 15:00:35.304895: step 990, loss = 28.06 (3.3 examples/sec; 4.875 sec/batch)
2018-05-01 15:01:26.548347: step 1000, loss = 30.11 (3.1 examples/sec; 5.177 sec/batch)
2018-05-01 15:02:21.820653: step 1010, loss = 28.18 (3.1 examples/sec; 5.211 sec/batch)
2018-05-01 15:03:11.092467: step 1020, loss = 29.43 (4.2 examples/sec; 3.852 sec/batch)
2018-05-01 15:04:00.831656: step 1030, loss = 27.61 (3.1 examples/sec; 5.154 sec/batch)
2018-05-01 15:04:51.736248: step 1040, loss = 26.71 (3.1 examples/sec; 5.134 sec/batch)
2018-05-01 15:05:42.394838: step 1050, loss = 28.26 (3.1 examples/sec; 5.093 sec/batch)
2018-05-01 15:06:33.017577: step 1060, loss = 28.65 (3.3 examples/sec; 4.844 sec/batch)
2018-05-01 15:07:23.705013: step 1070, loss = 30.26 (3.2 examples/sec; 4.982 sec/batch)
2018-05-01 15:08:14.078852: step 1080, loss = 29.48 (3.1 examples/sec; 5.100 sec/batch)
2018-05-01 15:09:05.037699: step 1090, loss = 29.69 (3.1 examples/sec; 5.095 sec/batch)
2018-05-01 15:09:55.744852: step 1100, loss = 30.16 (3.1 examples/sec; 5.153 sec/batch)
2018-05-01 15:10:51.146139: step 1110, loss = 28.12 (3.1 examples/sec; 5.126 sec/batch)
2018-05-01 15:11:41.489690: step 1120, loss = 28.20 (3.2 examples/sec; 5.026 sec/batch)
2018-05-01 15:12:32.664368: step 1130, loss = 28.95 (3.1 examples/sec; 5.124 sec/batch)
2018-05-01 15:13:21.935130: step 1140, loss = 28.12 (4.1 examples/sec; 3.855 sec/batch)
2018-05-01 15:14:11.452305: step 1150, loss = 29.25 (3.0 examples/sec; 5.302 sec/batch)
2018-05-01 15:15:02.535057: step 1160, loss = 31.76 (3.1 examples/sec; 5.094 sec/batch)
2018-05-01 15:15:52.917414: step 1170, loss = 28.77 (3.1 examples/sec; 5.244 sec/batch)
2018-05-01 15:16:43.982834: step 1180, loss = 28.53 (3.2 examples/sec; 5.065 sec/batch)
2018-05-01 15:17:34.693980: step 1190, loss = 30.35 (3.1 examples/sec; 5.149 sec/batch)
2018-05-01 15:18:25.638532: step 1200, loss = 28.83 (3.1 examples/sec; 5.153 sec/batch)
2018-05-01 15:19:20.498688: step 1210, loss = 28.68 (3.2 examples/sec; 5.040 sec/batch)
2018-05-01 15:20:10.319110: step 1220, loss = 30.00 (3.3 examples/sec; 4.914 sec/batch)
2018-05-01 15:21:01.365252: step 1230, loss = 30.92 (3.1 examples/sec; 5.138 sec/batch)
2018-05-01 15:21:51.693711: step 1240, loss = 29.86 (3.2 examples/sec; 5.074 sec/batch)
2018-05-01 15:22:42.245652: step 1250, loss = 28.94 (3.1 examples/sec; 5.121 sec/batch)
2018-05-01 15:23:31.763462: step 1260, loss = 27.50 (4.2 examples/sec; 3.829 sec/batch)
2018-05-01 15:24:21.929197: step 1270, loss = 28.94 (3.2 examples/sec; 4.958 sec/batch)
2018-05-01 15:25:12.073527: step 1280, loss = 26.39 (3.2 examples/sec; 4.929 sec/batch)
2018-05-01 15:26:01.994434: step 1290, loss = 30.61 (3.1 examples/sec; 5.180 sec/batch)
2018-05-01 15:26:58.123812: step 1300, loss = 28.65 (2.6 examples/sec; 6.125 sec/batch)
2018-05-01 15:28:01.832824: step 1310, loss = 28.49 (2.8 examples/sec; 5.753 sec/batch)
2018-05-01 15:29:03.114391: step 1320, loss = 29.36 (2.5 examples/sec; 6.289 sec/batch)
2018-05-01 15:30:04.085579: step 1330, loss = 29.03 (2.6 examples/sec; 6.260 sec/batch)
2018-05-01 15:31:04.977469: step 1340, loss = 27.55 (2.5 examples/sec; 6.320 sec/batch)
2018-05-01 15:32:05.027737: step 1350, loss = 28.47 (2.6 examples/sec; 6.117 sec/batch)
2018-05-01 15:33:06.049717: step 1360, loss = 27.77 (2.7 examples/sec; 5.936 sec/batch)
2018-05-01 15:34:06.715837: step 1370, loss = 28.75 (2.7 examples/sec; 5.935 sec/batch)
2018-05-01 15:35:05.066276: step 1380, loss = 30.21 (2.6 examples/sec; 6.269 sec/batch)
2018-05-01 15:35:56.325013: step 1390, loss = 30.02 (3.1 examples/sec; 5.096 sec/batch)
2018-05-01 15:36:46.913400: step 1400, loss = 31.10 (3.1 examples/sec; 5.208 sec/batch)
2018-05-01 15:37:41.581512: step 1410, loss = 28.09 (3.2 examples/sec; 5.062 sec/batch)
2018-05-01 15:38:32.310725: step 1420, loss = 28.34 (3.2 examples/sec; 5.070 sec/batch)
2018-05-01 15:39:22.825204: step 1430, loss = 29.07 (3.1 examples/sec; 5.090 sec/batch)
2018-05-01 15:40:13.636494: step 1440, loss = 29.40 (3.3 examples/sec; 4.908 sec/batch)
2018-05-01 15:41:04.347893: step 1450, loss = 30.67 (3.2 examples/sec; 5.066 sec/batch)
2018-05-01 15:41:55.572863: step 1460, loss = 29.33 (3.2 examples/sec; 4.980 sec/batch)
2018-05-01 15:42:47.022124: step 1470, loss = 27.98 (3.1 examples/sec; 5.084 sec/batch)
2018-05-01 15:43:37.201116: step 1480, loss = 29.51 (3.2 examples/sec; 5.053 sec/batch)
2018-05-01 15:44:28.469052: step 1490, loss = 29.85 (3.1 examples/sec; 5.106 sec/batch)
2018-05-01 15:45:16.382738: step 1500, loss = 27.85 (3.2 examples/sec; 5.075 sec/batch)
2018-05-01 15:46:11.050491: step 1510, loss = 29.54 (3.1 examples/sec; 5.102 sec/batch)
2018-05-01 15:47:01.805418: step 1520, loss = 28.46 (3.2 examples/sec; 4.956 sec/batch)
2018-05-01 15:47:52.300573: step 1530, loss = 30.68 (3.2 examples/sec; 4.934 sec/batch)
2018-05-01 15:48:43.241327: step 1540, loss = 28.18 (3.1 examples/sec; 5.121 sec/batch)
2018-05-01 15:49:34.030845: step 1550, loss = 27.42 (3.1 examples/sec; 5.127 sec/batch)
